2022-06-07 12:12:20,778 [TRAIN] Iteration 0 | loss 1.707965 | accuracy 25.000000
2022-06-07 12:17:49,156 [TRAIN] Iteration 8235 | loss 0.358032 | accuracy 86.906781
0607 12:17:49 PM [TRAIN] Iteration 8235 | loss 0.358032 | accuracy 86.906781
2022-06-07 12:17:49,187 [TRAIN] Iteration 8236 | loss 0.358269 | accuracy 86.877639
0607 12:17:49 PM [TRAIN] Iteration 8236 | loss 0.358269 | accuracy 86.877639
2022-06-07 12:17:49,221 [TRAIN] Iteration 8237 | loss 0.357497 | accuracy 86.932775
0607 12:17:49 PM [TRAIN] Iteration 8237 | loss 0.357497 | accuracy 86.932775
2022-06-07 12:17:49,252 [TRAIN] Iteration 8238 | loss 0.357179 | accuracy 86.945608
0607 12:17:49 PM [TRAIN] Iteration 8238 | loss 0.357179 | accuracy 86.945608
2022-06-07 12:17:49,284 [TRAIN] Iteration 8239 | loss 0.357202 | accuracy 86.958335
0607 12:17:49 PM [TRAIN] Iteration 8239 | loss 0.357202 | accuracy 86.958335
2022-06-07 12:17:49,315 [TRAIN] Iteration 8240 | loss 0.357175 | accuracy 86.970956
0607 12:17:49 PM [TRAIN] Iteration 8240 | loss 0.357175 | accuracy 86.970956
2022-06-07 12:17:49,346 [TRAIN] Iteration 8241 | loss 0.361135 | accuracy 86.880167
0607 12:17:49 PM [TRAIN] Iteration 8241 | loss 0.361135 | accuracy 86.880167
2022-06-07 12:17:49,380 [TRAIN] Iteration 8242 | loss 0.360840 | accuracy 86.893006
0607 12:17:49 PM [TRAIN] Iteration 8242 | loss 0.360840 | accuracy 86.893006
2022-06-07 12:17:49,414 [TRAIN] Iteration 8243 | loss 0.360283 | accuracy 86.905739
0607 12:17:49 PM [TRAIN] Iteration 8243 | loss 0.360283 | accuracy 86.905739
2022-06-07 12:17:49,447 [TRAIN] Iteration 8244 | loss 0.360900 | accuracy 86.877553
0607 12:17:49 PM [TRAIN] Iteration 8244 | loss 0.360900 | accuracy 86.877553
2022-06-07 12:17:49,478 [TRAIN] Iteration 8245 | loss 0.361359 | accuracy 86.869920
0607 12:17:49 PM [TRAIN] Iteration 8245 | loss 0.361359 | accuracy 86.869920
2022-06-07 12:17:49,509 [TRAIN] Iteration 8246 | loss 0.360437 | accuracy 86.902836
0607 12:17:49 PM [TRAIN] Iteration 8246 | loss 0.360437 | accuracy 86.902836
2022-06-07 12:17:49,541 [TRAIN] Iteration 8247 | loss 0.360768 | accuracy 86.854840
0607 12:17:49 PM [TRAIN] Iteration 8247 | loss 0.360768 | accuracy 86.854840
2022-06-07 12:17:49,572 [TRAIN] Iteration 8248 | loss 0.359598 | accuracy 86.907632
0607 12:17:49 PM [TRAIN] Iteration 8248 | loss 0.359598 | accuracy 86.907632
2022-06-07 12:17:49,604 [TRAIN] Iteration 8249 | loss 0.359293 | accuracy 86.920002
0607 12:17:49 PM [TRAIN] Iteration 8249 | loss 0.359293 | accuracy 86.920002
2022-06-07 12:17:49,636 [TRAIN] Iteration 8250 | loss 0.359939 | accuracy 86.892432
0607 12:17:49 PM [TRAIN] Iteration 8250 | loss 0.359939 | accuracy 86.892432
2022-06-07 12:17:49,667 [TRAIN] Iteration 8251 | loss 0.359465 | accuracy 86.904764
0607 12:17:49 PM [TRAIN] Iteration 8251 | loss 0.359465 | accuracy 86.904764
2022-06-07 12:17:49,701 [TRAIN] Iteration 8252 | loss 0.359319 | accuracy 86.916998
0607 12:17:49 PM [TRAIN] Iteration 8252 | loss 0.359319 | accuracy 86.916998
2022-06-07 12:17:49,735 [TRAIN] Iteration 8253 | loss 0.358963 | accuracy 86.929136
0607 12:17:49 PM [TRAIN] Iteration 8253 | loss 0.358963 | accuracy 86.929136
2022-06-07 12:17:49,766 [TRAIN] Iteration 8254 | loss 0.359318 | accuracy 86.921570
0607 12:17:49 PM [TRAIN] Iteration 8254 | loss 0.359318 | accuracy 86.921570
2022-06-07 12:17:49,797 [TRAIN] Iteration 8255 | loss 0.359112 | accuracy 86.914064
0607 12:17:49 PM [TRAIN] Iteration 8255 | loss 0.359112 | accuracy 86.914064
2022-06-07 12:17:49,827 [TRAIN] Iteration 8256 | loss 0.358111 | accuracy 86.945527
0607 12:17:49 PM [TRAIN] Iteration 8256 | loss 0.358111 | accuracy 86.945527
2022-06-07 12:17:49,858 [TRAIN] Iteration 8257 | loss 0.358308 | accuracy 86.957366
0607 12:17:49 PM [TRAIN] Iteration 8257 | loss 0.358308 | accuracy 86.957366
2022-06-07 12:17:49,889 [TRAIN] Iteration 8258 | loss 0.358911 | accuracy 86.930504
0607 12:17:49 PM [TRAIN] Iteration 8258 | loss 0.358911 | accuracy 86.930504
2022-06-07 12:17:49,923 [TRAIN] Iteration 8259 | loss 0.359410 | accuracy 86.903848
0607 12:17:49 PM [TRAIN] Iteration 8259 | loss 0.359410 | accuracy 86.903848
2022-06-07 12:17:49,954 [TRAIN] Iteration 8260 | loss 0.359035 | accuracy 86.934868
0607 12:17:49 PM [TRAIN] Iteration 8260 | loss 0.359035 | accuracy 86.934868
2022-06-07 12:17:49,985 [TRAIN] Iteration 8261 | loss 0.359068 | accuracy 86.946567
0607 12:17:49 PM [TRAIN] Iteration 8261 | loss 0.359068 | accuracy 86.946567
2022-06-07 12:17:50,017 [TRAIN] Iteration 8262 | loss 0.359443 | accuracy 86.939165
0607 12:17:50 PM [TRAIN] Iteration 8262 | loss 0.359443 | accuracy 86.939165
2022-06-07 12:17:50,048 [TRAIN] Iteration 8263 | loss 0.359332 | accuracy 86.950759
0607 12:17:50 PM [TRAIN] Iteration 8263 | loss 0.359332 | accuracy 86.950759
2022-06-07 12:17:50,080 [TRAIN] Iteration 8264 | loss 0.359650 | accuracy 86.924530
0607 12:17:50 PM [TRAIN] Iteration 8264 | loss 0.359650 | accuracy 86.924530
2022-06-07 12:17:50,113 [TRAIN] Iteration 8265 | loss 0.359352 | accuracy 86.954889
0607 12:17:50 PM [TRAIN] Iteration 8265 | loss 0.359352 | accuracy 86.954889
2022-06-07 12:17:50,145 [TRAIN] Iteration 8266 | loss 0.359041 | accuracy 86.966294
0607 12:17:50 PM [TRAIN] Iteration 8266 | loss 0.359041 | accuracy 86.966294
2022-06-07 12:17:50,177 [TRAIN] Iteration 8267 | loss 0.359266 | accuracy 86.977614
0607 12:17:50 PM [TRAIN] Iteration 8267 | loss 0.359266 | accuracy 86.977614
2022-06-07 12:17:50,208 [TRAIN] Iteration 8268 | loss 0.359433 | accuracy 86.970262
0607 12:17:50 PM [TRAIN] Iteration 8268 | loss 0.359433 | accuracy 86.970262
2022-06-07 12:17:50,241 [TRAIN] Iteration 8269 | loss 0.361151 | accuracy 86.888890
0607 12:17:50 PM [TRAIN] Iteration 8269 | loss 0.361151 | accuracy 86.888890
2022-06-07 12:17:50,275 [TRAIN] Iteration 8270 | loss 0.361004 | accuracy 86.900371
0607 12:17:50 PM [TRAIN] Iteration 8270 | loss 0.361004 | accuracy 86.900371
2022-06-07 12:17:50,308 [TRAIN] Iteration 8271 | loss 0.360318 | accuracy 86.930149
0607 12:17:50 PM [TRAIN] Iteration 8271 | loss 0.360318 | accuracy 86.930149
2022-06-07 12:17:50,339 [TRAIN] Iteration 8272 | loss 0.359610 | accuracy 86.978024
0607 12:17:50 PM [TRAIN] Iteration 8272 | loss 0.359610 | accuracy 86.978024
2022-06-07 12:17:50,370 [TRAIN] Iteration 8273 | loss 0.359389 | accuracy 86.989053
0607 12:17:50 PM [TRAIN] Iteration 8273 | loss 0.359389 | accuracy 86.989053
2022-06-07 12:17:50,400 [TRAIN] Iteration 8274 | loss 0.359105 | accuracy 87.000002
0607 12:17:50 PM [TRAIN] Iteration 8274 | loss 0.359105 | accuracy 87.000002
2022-06-07 12:17:50,431 [TRAIN] Iteration 8275 | loss 0.359111 | accuracy 86.992755
0607 12:17:50 PM [TRAIN] Iteration 8275 | loss 0.359111 | accuracy 86.992755
2022-06-07 12:17:50,462 [TRAIN] Iteration 8276 | loss 0.358746 | accuracy 87.021662
0607 12:17:50 PM [TRAIN] Iteration 8276 | loss 0.358746 | accuracy 87.021662
2022-06-07 12:17:50,495 [TRAIN] Iteration 8277 | loss 0.358721 | accuracy 87.032376
0607 12:17:50 PM [TRAIN] Iteration 8277 | loss 0.358721 | accuracy 87.032376
2022-06-07 12:17:50,528 [TRAIN] Iteration 8278 | loss 0.360500 | accuracy 86.953407
0607 12:17:50 PM [TRAIN] Iteration 8278 | loss 0.360500 | accuracy 86.953407
2022-06-07 12:17:50,559 [TRAIN] Iteration 8279 | loss 0.359600 | accuracy 87.000002
0607 12:17:50 PM [TRAIN] Iteration 8279 | loss 0.359600 | accuracy 87.000002
2022-06-07 12:17:50,589 [TRAIN] Iteration 8280 | loss 0.358783 | accuracy 87.028471
0607 12:17:50 PM [TRAIN] Iteration 8280 | loss 0.358783 | accuracy 87.028471
2022-06-07 12:17:50,622 [TRAIN] Iteration 8281 | loss 0.358209 | accuracy 87.056739
0607 12:17:50 PM [TRAIN] Iteration 8281 | loss 0.358209 | accuracy 87.056739
2022-06-07 12:17:50,655 [TRAIN] Iteration 8282 | loss 0.359872 | accuracy 86.978800
0607 12:17:50 PM [TRAIN] Iteration 8282 | loss 0.359872 | accuracy 86.978800
2022-06-07 12:17:50,689 [TRAIN] Iteration 8283 | loss 0.360909 | accuracy 86.919016
0607 12:17:50 PM [TRAIN] Iteration 8283 | loss 0.360909 | accuracy 86.919016
2022-06-07 12:17:50,720 [TRAIN] Iteration 8284 | loss 0.360759 | accuracy 86.912282
0607 12:17:50 PM [TRAIN] Iteration 8284 | loss 0.360759 | accuracy 86.912282
2022-06-07 12:17:50,750 [TRAIN] Iteration 8285 | loss 0.359945 | accuracy 86.958044
0607 12:17:50 PM [TRAIN] Iteration 8285 | loss 0.359945 | accuracy 86.958044
2022-06-07 12:17:50,781 [TRAIN] Iteration 8286 | loss 0.358942 | accuracy 87.003486
0607 12:17:50 PM [TRAIN] Iteration 8286 | loss 0.358942 | accuracy 87.003486
2022-06-07 12:17:50,812 [TRAIN] Iteration 8287 | loss 0.358623 | accuracy 87.013890
0607 12:17:50 PM [TRAIN] Iteration 8287 | loss 0.358623 | accuracy 87.013890
2022-06-07 12:17:50,844 [TRAIN] Iteration 8288 | loss 0.358635 | accuracy 86.989621
0607 12:17:50 PM [TRAIN] Iteration 8288 | loss 0.358635 | accuracy 86.989621
2022-06-07 12:17:50,874 [TRAIN] Iteration 8289 | loss 0.357754 | accuracy 87.017243
0607 12:17:50 PM [TRAIN] Iteration 8289 | loss 0.357754 | accuracy 87.017243
2022-06-07 12:17:50,905 [TRAIN] Iteration 8290 | loss 0.357557 | accuracy 87.010311
0607 12:17:50 PM [TRAIN] Iteration 8290 | loss 0.357557 | accuracy 87.010311
2022-06-07 12:17:50,938 [TRAIN] Iteration 8291 | loss 0.356841 | accuracy 87.037673
0607 12:17:50 PM [TRAIN] Iteration 8291 | loss 0.356841 | accuracy 87.037673
2022-06-07 12:17:50,968 [TRAIN] Iteration 8292 | loss 0.356364 | accuracy 87.064848
0607 12:17:50 PM [TRAIN] Iteration 8292 | loss 0.356364 | accuracy 87.064848
2022-06-07 12:17:50,999 [TRAIN] Iteration 8293 | loss 0.356254 | accuracy 87.057825
0607 12:17:50 PM [TRAIN] Iteration 8293 | loss 0.356254 | accuracy 87.057825
2022-06-07 12:17:51,033 [TRAIN] Iteration 8294 | loss 0.356001 | accuracy 87.050849
0607 12:17:51 PM [TRAIN] Iteration 8294 | loss 0.356001 | accuracy 87.050849
2022-06-07 12:17:51,064 [TRAIN] Iteration 8295 | loss 0.357936 | accuracy 87.043921
0607 12:17:51 PM [TRAIN] Iteration 8295 | loss 0.357936 | accuracy 87.043921
2022-06-07 12:17:51,097 [TRAIN] Iteration 8296 | loss 0.358043 | accuracy 87.037039
0607 12:17:51 PM [TRAIN] Iteration 8296 | loss 0.358043 | accuracy 87.037039
2022-06-07 12:17:51,129 [TRAIN] Iteration 8297 | loss 0.358012 | accuracy 87.063760
0607 12:17:51 PM [TRAIN] Iteration 8297 | loss 0.358012 | accuracy 87.063760
2022-06-07 12:17:51,159 [TRAIN] Iteration 8298 | loss 0.357083 | accuracy 87.107025
0607 12:17:51 PM [TRAIN] Iteration 8298 | loss 0.357083 | accuracy 87.107025
2022-06-07 12:17:51,190 [TRAIN] Iteration 8299 | loss 0.357788 | accuracy 87.066668
0607 12:17:51 PM [TRAIN] Iteration 8299 | loss 0.357788 | accuracy 87.066668
2022-06-07 12:17:51,221 [TRAIN] Iteration 8300 | loss 0.358269 | accuracy 87.026580
0607 12:17:51 PM [TRAIN] Iteration 8300 | loss 0.358269 | accuracy 87.026580
2022-06-07 12:17:51,252 [TRAIN] Iteration 8301 | loss 0.358316 | accuracy 87.036425
0607 12:17:51 PM [TRAIN] Iteration 8301 | loss 0.358316 | accuracy 87.036425
2022-06-07 12:17:51,284 [TRAIN] Iteration 8302 | loss 0.359714 | accuracy 86.996701
0607 12:17:51 PM [TRAIN] Iteration 8302 | loss 0.359714 | accuracy 86.996701
2022-06-07 12:17:51,316 [TRAIN] Iteration 8303 | loss 0.359678 | accuracy 86.990133
0607 12:17:51 PM [TRAIN] Iteration 8303 | loss 0.359678 | accuracy 86.990133
2022-06-07 12:17:51,348 [TRAIN] Iteration 8304 | loss 0.359124 | accuracy 87.016395
0607 12:17:51 PM [TRAIN] Iteration 8304 | loss 0.359124 | accuracy 87.016395
2022-06-07 12:17:51,380 [TRAIN] Iteration 8305 | loss 0.358240 | accuracy 87.058825
0607 12:17:51 PM [TRAIN] Iteration 8305 | loss 0.358240 | accuracy 87.058825
2022-06-07 12:17:51,413 [TRAIN] Iteration 8306 | loss 0.357847 | accuracy 87.084692
0607 12:17:51 PM [TRAIN] Iteration 8306 | loss 0.357847 | accuracy 87.084692
2022-06-07 12:17:51,446 [TRAIN] Iteration 8307 | loss 0.358890 | accuracy 87.045456
0607 12:17:51 PM [TRAIN] Iteration 8307 | loss 0.358890 | accuracy 87.045456
2022-06-07 12:17:51,479 [TRAIN] Iteration 8308 | loss 0.358767 | accuracy 87.055018
0607 12:17:51 PM [TRAIN] Iteration 8308 | loss 0.358767 | accuracy 87.055018
2022-06-07 12:17:51,513 [TRAIN] Iteration 8309 | loss 0.359108 | accuracy 87.064518
0607 12:17:51 PM [TRAIN] Iteration 8309 | loss 0.359108 | accuracy 87.064518
2022-06-07 12:17:51,545 [TRAIN] Iteration 8310 | loss 0.359687 | accuracy 87.057879
0607 12:17:51 PM [TRAIN] Iteration 8310 | loss 0.359687 | accuracy 87.057879
2022-06-07 12:17:51,577 [TRAIN] Iteration 8311 | loss 0.359587 | accuracy 87.035258
0607 12:17:51 PM [TRAIN] Iteration 8311 | loss 0.359587 | accuracy 87.035258
2022-06-07 12:17:51,612 [TRAIN] Iteration 8312 | loss 0.360042 | accuracy 86.996807
0607 12:17:51 PM [TRAIN] Iteration 8312 | loss 0.360042 | accuracy 86.996807
2022-06-07 12:17:51,644 [TRAIN] Iteration 8313 | loss 0.359820 | accuracy 87.006371
0607 12:17:51 PM [TRAIN] Iteration 8313 | loss 0.359820 | accuracy 87.006371
2022-06-07 12:17:51,677 [TRAIN] Iteration 8314 | loss 0.359869 | accuracy 87.015875
0607 12:17:51 PM [TRAIN] Iteration 8314 | loss 0.359869 | accuracy 87.015875
2022-06-07 12:17:51,710 [TRAIN] Iteration 8315 | loss 0.359266 | accuracy 87.025318
0607 12:17:51 PM [TRAIN] Iteration 8315 | loss 0.359266 | accuracy 87.025318
2022-06-07 12:17:51,744 [TRAIN] Iteration 8316 | loss 0.360043 | accuracy 87.003156
0607 12:17:51 PM [TRAIN] Iteration 8316 | loss 0.360043 | accuracy 87.003156
2022-06-07 12:17:51,776 [TRAIN] Iteration 8317 | loss 0.360098 | accuracy 86.996857
0607 12:17:51 PM [TRAIN] Iteration 8317 | loss 0.360098 | accuracy 86.996857
2022-06-07 12:17:51,807 [TRAIN] Iteration 8318 | loss 0.359738 | accuracy 87.006271
0607 12:17:51 PM [TRAIN] Iteration 8318 | loss 0.359738 | accuracy 87.006271
2022-06-07 12:17:51,839 [TRAIN] Iteration 8319 | loss 0.360256 | accuracy 86.984377
0607 12:17:51 PM [TRAIN] Iteration 8319 | loss 0.360256 | accuracy 86.984377
2022-06-07 12:17:51,870 [TRAIN] Iteration 8320 | loss 0.359560 | accuracy 86.993771
0607 12:17:51 PM [TRAIN] Iteration 8320 | loss 0.359560 | accuracy 86.993771
2022-06-07 12:17:51,900 [TRAIN] Iteration 8321 | loss 0.359463 | accuracy 87.003107
0607 12:17:51 PM [TRAIN] Iteration 8321 | loss 0.359463 | accuracy 87.003107
2022-06-07 12:17:51,932 [TRAIN] Iteration 8322 | loss 0.358991 | accuracy 87.012386
0607 12:17:51 PM [TRAIN] Iteration 8322 | loss 0.358991 | accuracy 87.012386
2022-06-07 12:17:51,964 [TRAIN] Iteration 8323 | loss 0.358482 | accuracy 87.037039
0607 12:17:51 PM [TRAIN] Iteration 8323 | loss 0.358482 | accuracy 87.037039
2022-06-07 12:17:52,003 [TRAIN] Iteration 8324 | loss 0.358071 | accuracy 87.061540
0607 12:17:52 PM [TRAIN] Iteration 8324 | loss 0.358071 | accuracy 87.061540
2022-06-07 12:17:52,036 [TRAIN] Iteration 8325 | loss 0.357956 | accuracy 87.070554
0607 12:17:52 PM [TRAIN] Iteration 8325 | loss 0.357956 | accuracy 87.070554
2022-06-07 12:17:52,066 [TRAIN] Iteration 8326 | loss 0.358326 | accuracy 87.033641
0607 12:17:52 PM [TRAIN] Iteration 8326 | loss 0.358326 | accuracy 87.033641
2022-06-07 12:17:52,096 [TRAIN] Iteration 8327 | loss 0.357670 | accuracy 87.073172
0607 12:17:52 PM [TRAIN] Iteration 8327 | loss 0.357670 | accuracy 87.073172
2022-06-07 12:17:52,126 [TRAIN] Iteration 8328 | loss 0.357896 | accuracy 87.066871
0607 12:17:52 PM [TRAIN] Iteration 8328 | loss 0.357896 | accuracy 87.066871
2022-06-07 12:17:52,156 [TRAIN] Iteration 8329 | loss 0.357810 | accuracy 87.075759
0607 12:17:52 PM [TRAIN] Iteration 8329 | loss 0.357810 | accuracy 87.075759
2022-06-07 12:17:52,187 [TRAIN] Iteration 8330 | loss 0.357907 | accuracy 87.039277
0607 12:17:52 PM [TRAIN] Iteration 8330 | loss 0.357907 | accuracy 87.039277
2022-06-07 12:17:52,217 [TRAIN] Iteration 8331 | loss 0.358061 | accuracy 87.033134
0607 12:17:52 PM [TRAIN] Iteration 8331 | loss 0.358061 | accuracy 87.033134
2022-06-07 12:17:52,249 [TRAIN] Iteration 8332 | loss 0.358446 | accuracy 87.027029
0607 12:17:52 PM [TRAIN] Iteration 8332 | loss 0.358446 | accuracy 87.027029
2022-06-07 12:17:52,285 [TRAIN] Iteration 8333 | loss 0.358256 | accuracy 87.020960
0607 12:17:52 PM [TRAIN] Iteration 8333 | loss 0.358256 | accuracy 87.020960
2022-06-07 12:17:52,318 [TRAIN] Iteration 8334 | loss 0.358864 | accuracy 87.000002
0607 12:17:52 PM [TRAIN] Iteration 8334 | loss 0.358864 | accuracy 87.000002
2022-06-07 12:17:52,350 [TRAIN] Iteration 8335 | loss 0.360528 | accuracy 86.934525
0607 12:17:52 PM [TRAIN] Iteration 8335 | loss 0.360528 | accuracy 86.934525
2022-06-07 12:17:52,383 [TRAIN] Iteration 8336 | loss 0.360743 | accuracy 86.913948
0607 12:17:52 PM [TRAIN] Iteration 8336 | loss 0.360743 | accuracy 86.913948
2022-06-07 12:17:52,417 [TRAIN] Iteration 8337 | loss 0.359967 | accuracy 86.937871
0607 12:17:52 PM [TRAIN] Iteration 8337 | loss 0.359967 | accuracy 86.937871
2022-06-07 12:17:52,448 [TRAIN] Iteration 8338 | loss 0.359969 | accuracy 86.961654
0607 12:17:52 PM [TRAIN] Iteration 8338 | loss 0.359969 | accuracy 86.961654
2022-06-07 12:17:52,480 [TRAIN] Iteration 8339 | loss 0.359571 | accuracy 86.985296
0607 12:17:52 PM [TRAIN] Iteration 8339 | loss 0.359571 | accuracy 86.985296
2022-06-07 12:17:52,521 [TRAIN] Iteration 8340 | loss 0.359443 | accuracy 86.979474
0607 12:17:52 PM [TRAIN] Iteration 8340 | loss 0.359443 | accuracy 86.979474
2022-06-07 12:17:52,564 [TRAIN] Iteration 8341 | loss 0.358642 | accuracy 87.002926
0607 12:17:52 PM [TRAIN] Iteration 8341 | loss 0.358642 | accuracy 87.002926
2022-06-07 12:17:52,602 [TRAIN] Iteration 8342 | loss 0.359161 | accuracy 87.011663
0607 12:17:52 PM [TRAIN] Iteration 8342 | loss 0.359161 | accuracy 87.011663
2022-06-07 12:17:52,633 [TRAIN] Iteration 8343 | loss 0.358242 | accuracy 87.049420
0607 12:17:52 PM [TRAIN] Iteration 8343 | loss 0.358242 | accuracy 87.049420
2022-06-07 12:17:52,664 [TRAIN] Iteration 8344 | loss 0.358155 | accuracy 87.043480
0607 12:17:52 PM [TRAIN] Iteration 8344 | loss 0.358155 | accuracy 87.043480
2022-06-07 12:17:52,696 [TRAIN] Iteration 8345 | loss 0.357888 | accuracy 87.052025
0607 12:17:52 PM [TRAIN] Iteration 8345 | loss 0.357888 | accuracy 87.052025
2022-06-07 12:17:52,728 [TRAIN] Iteration 8346 | loss 0.357779 | accuracy 87.060520
0607 12:17:52 PM [TRAIN] Iteration 8346 | loss 0.357779 | accuracy 87.060520
2022-06-07 12:17:52,758 [TRAIN] Iteration 8347 | loss 0.357141 | accuracy 87.068967
0607 12:17:52 PM [TRAIN] Iteration 8347 | loss 0.357141 | accuracy 87.068967
2022-06-07 12:17:52,792 [TRAIN] Iteration 8348 | loss 0.356860 | accuracy 87.077366
0607 12:17:52 PM [TRAIN] Iteration 8348 | loss 0.356860 | accuracy 87.077366
2022-06-07 12:17:52,823 [TRAIN] Iteration 8349 | loss 0.357216 | accuracy 87.085716
0607 12:17:52 PM [TRAIN] Iteration 8349 | loss 0.357216 | accuracy 87.085716
2022-06-07 12:17:52,854 [TRAIN] Iteration 8350 | loss 0.357740 | accuracy 87.051284
0607 12:17:52 PM [TRAIN] Iteration 8350 | loss 0.357740 | accuracy 87.051284
2022-06-07 12:17:52,886 [TRAIN] Iteration 8351 | loss 0.358036 | accuracy 87.017047
0607 12:17:52 PM [TRAIN] Iteration 8351 | loss 0.358036 | accuracy 87.017047
2022-06-07 12:17:52,918 [TRAIN] Iteration 8352 | loss 0.357858 | accuracy 87.011333
0607 12:17:52 PM [TRAIN] Iteration 8352 | loss 0.357858 | accuracy 87.011333
2022-06-07 12:17:52,949 [TRAIN] Iteration 8353 | loss 0.357384 | accuracy 87.019776
0607 12:17:52 PM [TRAIN] Iteration 8353 | loss 0.357384 | accuracy 87.019776
2022-06-07 12:17:52,979 [TRAIN] Iteration 8354 | loss 0.356765 | accuracy 87.028171
0607 12:17:52 PM [TRAIN] Iteration 8354 | loss 0.356765 | accuracy 87.028171
2022-06-07 12:17:53,012 [TRAIN] Iteration 8355 | loss 0.356570 | accuracy 87.022474
0607 12:17:53 PM [TRAIN] Iteration 8355 | loss 0.356570 | accuracy 87.022474
2022-06-07 12:17:53,046 [TRAIN] Iteration 8356 | loss 0.356255 | accuracy 87.016808
0607 12:17:53 PM [TRAIN] Iteration 8356 | loss 0.356255 | accuracy 87.016808
2022-06-07 12:17:53,078 [TRAIN] Iteration 8357 | loss 0.356337 | accuracy 86.997208
0607 12:17:53 PM [TRAIN] Iteration 8357 | loss 0.356337 | accuracy 86.997208
2022-06-07 12:17:53,109 [TRAIN] Iteration 8358 | loss 0.357286 | accuracy 86.963790
0607 12:17:53 PM [TRAIN] Iteration 8358 | loss 0.357286 | accuracy 86.963790
2022-06-07 12:17:53,138 [TRAIN] Iteration 8359 | loss 0.357209 | accuracy 86.944446
0607 12:17:53 PM [TRAIN] Iteration 8359 | loss 0.357209 | accuracy 86.944446
2022-06-07 12:17:53,170 [TRAIN] Iteration 8360 | loss 0.358196 | accuracy 86.911359
0607 12:17:53 PM [TRAIN] Iteration 8360 | loss 0.358196 | accuracy 86.911359
2022-06-07 12:17:53,201 [TRAIN] Iteration 8361 | loss 0.358366 | accuracy 86.906079
0607 12:17:53 PM [TRAIN] Iteration 8361 | loss 0.358366 | accuracy 86.906079
2022-06-07 12:17:53,232 [TRAIN] Iteration 8362 | loss 0.357782 | accuracy 86.928376
0607 12:17:53 PM [TRAIN] Iteration 8362 | loss 0.357782 | accuracy 86.928376
2022-06-07 12:17:53,262 [TRAIN] Iteration 8363 | loss 0.357414 | accuracy 86.936815
0607 12:17:53 PM [TRAIN] Iteration 8363 | loss 0.357414 | accuracy 86.936815
2022-06-07 12:17:53,297 [TRAIN] Iteration 8364 | loss 0.356830 | accuracy 86.958906
0607 12:17:53 PM [TRAIN] Iteration 8364 | loss 0.356830 | accuracy 86.958906
2022-06-07 12:17:53,330 [TRAIN] Iteration 8365 | loss 0.357282 | accuracy 86.953554
0607 12:17:53 PM [TRAIN] Iteration 8365 | loss 0.357282 | accuracy 86.953554
2022-06-07 12:17:53,361 [TRAIN] Iteration 8366 | loss 0.357412 | accuracy 86.934607
0607 12:17:53 PM [TRAIN] Iteration 8366 | loss 0.357412 | accuracy 86.934607
2022-06-07 12:17:53,391 [TRAIN] Iteration 8367 | loss 0.358360 | accuracy 86.902176
0607 12:17:53 PM [TRAIN] Iteration 8367 | loss 0.358360 | accuracy 86.902176
2022-06-07 12:17:53,422 [TRAIN] Iteration 8368 | loss 0.357795 | accuracy 86.924121
0607 12:17:53 PM [TRAIN] Iteration 8368 | loss 0.357795 | accuracy 86.924121
2022-06-07 12:17:53,453 [TRAIN] Iteration 8369 | loss 0.357773 | accuracy 86.932434
